trip_id,duration_in_minutes,start_time,end_time,starting_station_id,ending_stating_id,bike_id,trip_route_category,passholder_type,kilometers_travelled,battery_level_at_start,battery_level_at_the_end,maximum_speed,minimum_speed,average_speed,new_user,damaged_bike
22191397,1920,15/03/2017 9:27,15/03/2017 9:59,3057,3069,6706,One Way,Monthly Pass,8.01,21,40,5.02,1.66,7.62,True,False
16782960,12540,26/12/2016 14:47,26/12/2016 18:16,3058,3000,6429,One Way,Walk-up,3.65,66,77,9.93,2.6,8.65,False,False
21858790,86400,10/03/2017 13:52,11/03/2017 17:41,3069,3000,6114,One Way,Walk-up,3.18,66,66,7.97,2.31,8.61,True,True
18321594,2580,21/01/2017 10:05,21/01/2017 10:48,3038,3051,6551,One Way,Walk-up,10.66,71,95,10.4,1.41,6.81,True,False
21049837,1200,01/03/2017 15:25,01/03/2017 15:45,3008,3049,6266,One Way,Walk-up,1.75,29,65,6.49,0.87,6.75,False,True
21746912,180,10/03/2017 11:52,10/03/2017 11:55,3051,3067,6444,One Way,Monthly Pass,17.16,96,51,10.51,3.11,8.14,True,True
18316547,1920,21/01/2017 8:15,21/01/2017 8:47,3052,3063,5829,One Way,Monthly Pass,13.54,92,83,8.81,2.76,8.31,False,False
21119712,360,02/03/2017 12:59,02/03/2017 13:05,3005,3076,6595,One Way,Monthly Pass,22.41,57,5,7.18,2.94,5.43,False,False
23090575,600,25/03/2017 12:46,25/03/2017 12:56,3014,3079,6183,One Way,Walk-up,12.91,79,93,11.27,4.0,7.23,True,True
17440313,8340,07/01/2017 14:31,07/01/2017 16:50,3068,3019,5940,One Way,Walk-up,24.8,82,96,11.31,1.69,7.2,False,False
23473444,600,29/03/2017 20:15,29/03/2017 20:25,3006,3082,6679,One Way,Monthly Pass,18.7,64,87,9.39,4.41,8.66,False,False
22235706,960,15/03/2017 20:38,15/03/2017 20:54,3014,3064,5758,One Way,Walk-up,3.46,49,8,8.81,3.08,6.02,False,True
22854428,6360,22/03/2017 13:59,22/03/2017 15:45,3060,3000,5862,One Way,Monthly Pass,6.22,48,73,6.03,4.41,9.36,False,False
22239997,180,15/03/2017 21:43,15/03/2017 21:46,3064,3031,6728,One Way,Monthly Pass,1.53,99,96,14.82,3.27,7.51,True,True
18606819,42960,25/01/2017 8:28,25/01/2017 20:24,3048,3000,6645,One Way,Monthly Pass,6.66,17,71,14.63,1.52,7.73,False,False
17578186,8700,09/01/2017 14:52,09/01/2017 17:17,3029,3029,6335,Round Trip,Walk-up,10.76,14,6,8.09,4.54,8.82,True,False
19695490,240,09/02/2017 17:05,09/02/2017 17:09,3075,3006,6135,One Way,Walk-up,15.33,86,24,12.71,1.91,9.65,False,False
19096980,420,01/02/2017 17:53,01/02/2017 18:00,3068,3026,5822,One Way,Monthly Pass,2.4,17,97,9.64,4.23,5.16,False,False
17945764,360,15/01/2017 11:17,15/01/2017 11:23,3067,3074,5735,One Way,Monthly Pass,11.74,76,25,12.05,3.46,7.39,True,True
21657112,720,09/03/2017 8:27,09/03/2017 8:39,3037,3030,6063,One Way,Flex Pass,13.94,47,5,13.95,4.32,9.26,False,True
23083665,32220,25/03/2017 1:45,25/03/2017 10:42,3045,3000,5719,One Way,Walk-up,26.97,61,95,9.63,1.84,9.11,True,True
17575055,600,09/01/2017 16:49,09/01/2017 16:59,3027,3051,6057,One Way,Monthly Pass,13.87,93,9,10.29,4.47,9.88,True,True
16787715,12240,26/12/2016 16:36,26/12/2016 20:00,3065,3000,6466,One Way,Walk-up,1.91,39,88,7.35,1.74,7.89,False,True
22318752,660,16/03/2017 17:31,16/03/2017 17:42,3007,3047,6469,One Way,Walk-up,3.2,64,83,5.2,1.34,6.39,False,False
19931108,13500,13/02/2017 8:45,13/02/2017 12:30,3066,3000,6621,One Way,Flex Pass,27.74,32,6,13.34,3.05,9.9,True,False
21750457,720,10/03/2017 12:41,10/03/2017 12:53,3000,3014,5865,One Way,Monthly Pass,4.47,88,85,14.54,3.69,9.6,False,True
22930370,1800,23/03/2017 13:28,23/03/2017 13:58,3030,3033,6711,One Way,Monthly Pass,10.6,28,5,14.31,2.32,6.55,True,True
18650632,1320,26/01/2017 13:44,26/01/2017 14:06,3026,3063,5857,One Way,Monthly Pass,13.35,51,92,13.3,2.43,8.98,False,False
18479335,83400,22/01/2017 18:10,23/01/2017 17:20,3035,3000,6678,One Way,Walk-up,10.12,45,34,5.94,4.15,5.62,True,False
19969065,900,14/02/2017 1:44,14/02/2017 1:59,3082,3056,6288,One Way,Monthly Pass,13.32,29,94,12.6,3.2,5.33,False,True
22298431,14160,16/03/2017 8:46,16/03/2017 12:42,3062,3000,6429,One Way,Monthly Pass,26.39,90,9,9.98,4.15,6.22,False,True
17486910,30720,08/01/2017 0:57,08/01/2017 9:29,3082,3000,5770,One Way,Walk-up,12.73,46,5,10.08,4.84,6.47,True,True
21784516,840,10/03/2017 20:57,10/03/2017 21:11,3066,3038,5750,One Way,Walk-up,4.61,59,96,5.42,1.94,6.26,True,True
21296639,1500,04/03/2017 20:09,04/03/2017 20:34,3027,3027,5918,Round Trip,Walk-up,12.72,29,14,14.09,0.71,9.91,True,False
23005912,3060,24/03/2017 11:22,24/03/2017 12:13,3082,3031,6114,One Way,Walk-up,1.98,82,35,13.37,0.91,8.71,True,False
23297230,4800,27/03/2017 20:07,27/03/2017 21:27,3082,3082,6215,Round Trip,Walk-up,3.27,82,76,12.52,2.1,9.41,False,True
21279731,660,04/03/2017 15:28,04/03/2017 15:39,3079,3082,6636,One Way,Walk-up,17.56,28,84,14.69,2.36,5.14,True,False
19684733,420,09/02/2017 13:42,09/02/2017 13:49,3014,3030,6496,One Way,Flex Pass,18.8,51,92,11.5,0.7,6.08,False,False
19078033,240,01/02/2017 13:27,01/02/2017 13:31,3005,3032,6681,One Way,Monthly Pass,10.58,52,73,5.38,2.43,6.49,True,False
20320306,240,18/02/2017 19:18,18/02/2017 19:22,3066,3014,5967,One Way,Walk-up,28.93,76,87,11.04,4.13,5.62,True,False
21878051,660,11/03/2017 22:40,11/03/2017 22:51,3018,3063,5867,One Way,Walk-up,25.06,66,27,14.4,0.87,7.91,False,False
23456880,840,29/03/2017 16:23,29/03/2017 16:37,3034,3042,6201,One Way,Monthly Pass,10.01,45,21,8.59,3.93,8.76,False,True
20620523,1620,23/02/2017 17:02,23/02/2017 17:29,3042,3000,6400,One Way,Monthly Pass,29.93,22,22,14.41,2.92,9.13,True,False
19821238,12060,11/02/2017 14:06,11/02/2017 17:27,3026,3000,6654,One Way,Walk-up,9.54,85,5,9.65,0.72,6.96,True,True
22141927,10980,14/03/2017 17:01,14/03/2017 20:04,3042,3000,6295,One Way,Walk-up,6.92,47,72,12.16,0.84,7.73,False,True
23425764,660,29/03/2017 8:12,29/03/2017 8:23,3026,3005,6293,One Way,Flex Pass,23.9,52,15,6.84,4.56,8.27,True,False
20507986,1260,21/02/2017 17:02,21/02/2017 17:23,3005,3063,6009,One Way,Monthly Pass,12.94,81,55,9.92,3.7,9.85,False,False
17088789,600,01/01/2017 13:22,01/01/2017 13:32,3076,3064,5960,One Way,Walk-up,14.93,17,16,8.67,0.31,8.94,False,False
18989597,360,31/01/2017 11:47,31/01/2017 11:53,3030,3027,6162,One Way,Walk-up,4.83,73,30,13.42,3.23,8.52,True,False
18363938,34320,21/01/2017 14:31,22/01/2017 0:03,3082,3014,6063,One Way,Walk-up,18.5,34,39,11.06,2.64,8.16,True,False
18781708,3360,28/01/2017 15:52,28/01/2017 16:48,3075,3069,5939,One Way,Walk-up,29.9,96,9,14.25,1.32,8.77,True,False
15980925,900,14/12/2016 20:41,14/12/2016 20:56,3048,3000,6062,One Way,Monthly Pass,5.87,91,37,8.15,0.64,6.74,True,True
18823777,720,29/01/2017 7:34,29/01/2017 7:46,3058,3079,6183,One Way,Walk-up,15.65,95,57,10.23,0.41,7.98,True,True
19023751,360,31/01/2017 21:37,31/01/2017 21:43,3022,3027,6014,One Way,Monthly Pass,12.35,71,22,14.25,3.87,6.51,False,False
21509486,660,07/03/2017 12:14,07/03/2017 12:25,3082,3063,6194,One Way,Monthly Pass,28.23,29,14,13.67,3.62,8.92,False,True
20981031,120,28/02/2017 17:45,28/02/2017 17:47,3022,3082,5842,One Way,Monthly Pass,25.9,89,73,6.9,1.36,7.82,False,True
18130055,780,18/01/2017 12:42,18/01/2017 12:55,3035,3035,6055,Round Trip,Monthly Pass,10.82,52,75,9.82,1.23,8.54,True,True
21588492,11040,08/03/2017 8:23,08/03/2017 11:27,3066,3000,6168,One Way,Monthly Pass,7.71,46,15,8.88,3.75,6.04,False,False
22374017,600,17/03/2017 7:47,17/03/2017 7:57,3049,3008,6527,One Way,Flex Pass,27.84,71,30,6.81,4.86,5.13,False,True
19634505,15660,08/02/2017 12:54,08/02/2017 17:15,3042,3000,6014,One Way,Walk-up,26.82,91,76,12.74,0.79,8.33,True,False
21159774,60,03/03/2017 1:09,03/03/2017 1:10,3031,3031,5870,Round Trip,Flex Pass,16.51,91,56,14.21,3.45,7.81,False,False
18335435,1260,21/01/2017 14:44,21/01/2017 15:05,3028,3006,6170,One Way,Walk-up,18.47,61,83,5.8,0.62,9.66,True,False
20513222,720,21/02/2017 19:00,21/02/2017 19:12,3078,3069,5868,One Way,Flex Pass,15.75,39,81,8.91,2.11,6.04,True,True
23016289,900,24/03/2017 15:40,24/03/2017 15:55,3064,3059,6541,One Way,Walk-up,18.62,96,80,6.66,2.41,5.83,False,False
19942312,660,13/02/2017 15:59,13/02/2017 16:10,3033,3077,6502,One Way,Flex Pass,16.04,92,58,5.04,2.88,9.34,False,False
20379633,1140,19/02/2017 16:04,19/02/2017 16:23,3051,3031,6284,One Way,Walk-up,6.17,23,5,8.68,2.44,5.28,True,False
21670611,600,09/03/2017 13:14,09/03/2017 13:24,3068,3069,6020,One Way,Monthly Pass,6.35,94,52,9.56,2.88,5.15,True,False
19868543,39360,12/02/2017 1:57,12/02/2017 12:53,3082,3000,5842,One Way,Walk-up,29.89,35,29,14.37,0.96,9.33,True,True
18512722,960,24/01/2017 7:27,24/01/2017 7:43,3069,3000,6410,One Way,Monthly Pass,2.48,56,98,5.78,1.55,5.09,True,True
21216143,4200,03/03/2017 18:04,03/03/2017 19:14,3006,3063,5741,One Way,Walk-up,13.77,31,78,7.41,1.36,8.23,True,True
18850642,1800,29/01/2017 15:32,29/01/2017 16:02,3046,3023,6492,One Way,Walk-up,15.24,93,72,6.22,1.76,5.28,False,False
20819638,5340,26/02/2017 12:50,26/02/2017 14:19,3022,3000,6179,One Way,Walk-up,15.6,19,39,11.19,3.22,7.0,False,True
21733283,900,10/03/2017 7:42,10/03/2017 7:57,3051,3000,6248,One Way,Monthly Pass,4.26,31,59,7.27,1.72,5.35,False,True
23348768,64920,27/03/2017 17:23,28/03/2017 11:25,3040,3000,6401,One Way,Walk-up,17.0,43,16,7.75,3.65,8.47,False,True
20097163,480,15/02/2017 19:17,15/02/2017 19:25,3032,3034,6380,One Way,Monthly Pass,27.48,81,8,8.53,3.02,7.03,True,True
18058461,4680,17/01/2017 6:49,17/01/2017 8:07,3068,3000,6685,One Way,Monthly Pass,5.75,31,36,10.19,1.23,6.02,True,False
19248505,240,03/02/2017 12:19,03/02/2017 12:23,3054,3048,5807,One Way,Walk-up,24.61,47,57,7.55,3.1,9.89,True,True
21428347,1080,06/03/2017 12:29,06/03/2017 12:47,3068,3037,5835,One Way,Flex Pass,7.95,10,72,14.73,2.67,9.56,False,False
18818050,180,29/01/2017 5:19,29/01/2017 5:22,3055,3029,6213,One Way,Monthly Pass,25.87,48,31,10.18,1.7,7.68,False,True
21358925,3300,05/03/2017 15:00,05/03/2017 15:55,3008,3008,6403,Round Trip,Walk-up,11.29,11,51,7.26,2.0,9.06,False,True
18192656,56280,18/01/2017 19:58,19/01/2017 11:36,3063,3000,5753,One Way,Walk-up,4.73,10,52,7.9,4.72,9.07,False,False
20672817,1440,24/02/2017 12:57,24/02/2017 13:21,3048,3062,6147,One Way,Flex Pass,11.79,93,86,11.44,4.68,5.0,False,True
23162233,60,26/03/2017 8:30,26/03/2017 8:31,3009,3009,5807,Round Trip,Walk-up,13.11,28,94,13.96,2.04,6.48,True,True
18696322,60,27/01/2017 7:37,27/01/2017 7:38,3047,3056,6348,One Way,Monthly Pass,10.46,80,31,6.23,2.37,9.91,False,False
19815989,540,11/02/2017 14:54,11/02/2017 15:03,3055,3042,5801,One Way,Flex Pass,29.91,81,99,9.93,4.97,5.19,False,True
18781686,1440,28/01/2017 16:25,28/01/2017 16:49,3040,3069,5912,One Way,Monthly Pass,22.28,72,97,7.9,4.13,6.12,False,True
20433046,660,20/02/2017 11:18,20/02/2017 11:29,3076,3030,6500,One Way,Flex Pass,2.42,26,66,12.04,0.92,9.95,False,True
20625893,720,23/02/2017 19:22,23/02/2017 19:34,3034,3069,6568,One Way,Flex Pass,4.5,39,16,10.43,3.0,9.12,False,False
21196271,540,03/03/2017 13:08,03/03/2017 13:17,3030,3014,6634,One Way,Monthly Pass,20.59,24,44,12.01,4.99,9.21,False,True
18931188,540,30/01/2017 17:00,30/01/2017 17:09,3062,3014,6618,One Way,Monthly Pass,18.48,85,59,12.99,1.05,8.18,True,True
18901658,300,30/01/2017 7:56,30/01/2017 8:01,3076,3005,6344,One Way,Monthly Pass,21.58,19,84,11.02,1.56,7.65,False,True
19413123,50880,04/02/2017 22:14,05/02/2017 12:22,3082,3000,6014,One Way,Walk-up,3.74,71,99,14.67,1.67,6.41,True,True
18326856,1620,21/01/2017 12:15,21/01/2017 12:42,3068,3054,5944,One Way,Walk-up,1.11,56,22,10.75,1.76,7.48,True,False
22506322,2220,18/03/2017 16:44,18/03/2017 17:21,3037,3048,6038,One Way,Walk-up,13.04,29,45,12.82,0.68,5.28,False,False
23262933,1680,27/03/2017 11:51,27/03/2017 12:19,3007,3064,6437,One Way,Walk-up,7.06,88,26,14.05,1.87,6.8,False,False
17689374,1320,11/01/2017 8:55,11/01/2017 9:17,3026,3000,6389,One Way,Monthly Pass,5.96,56,98,5.12,4.15,7.93,True,True
22374027,540,17/03/2017 7:02,17/03/2017 7:11,3005,3077,6138,One Way,Walk-up,10.33,22,81,10.53,3.15,5.1,True,False
21024816,480,01/03/2017 7:33,01/03/2017 7:41,3066,3049,6550,One Way,Monthly Pass,5.1,60,49,10.19,4.96,9.81,False,True
17725658,780,11/01/2017 21:48,11/01/2017 22:01,3062,3051,6137,One Way,Walk-up,0.58,80,80,13.24,3.1,8.49,False,True
22322984,720,16/03/2017 18:11,16/03/2017 18:23,4108,3082,6088,One Way,Monthly Pass,16.51,88,81,8.09,3.37,5.57,True,False
18332527,4440,21/01/2017 13:18,21/01/2017 14:32,3062,3011,5809,One Way,Walk-up,4.58,71,15,5.44,3.02,5.6,False,True
21598911,24240,08/03/2017 7:48,08/03/2017 14:32,3064,3000,6680,One Way,Monthly Pass,11.65,34,76,8.06,2.91,5.31,True,True
19878585,300,12/02/2017 16:27,12/02/2017 16:32,3069,3049,6567,One Way,Monthly Pass,7.46,26,73,12.62,0.53,9.73,False,False
21449166,840,06/03/2017 18:00,06/03/2017 18:14,3049,3040,6675,One Way,Monthly Pass,21.51,21,28,13.5,2.49,5.07,True,False
19578753,540,07/02/2017 19:29,07/02/2017 19:38,3068,3048,5905,One Way,Monthly Pass,0.63,29,98,5.12,1.72,7.95,True,True
23023493,480,24/03/2017 17:36,24/03/2017 17:44,3076,3063,6239,One Way,Walk-up,6.81,27,99,12.17,1.09,6.39,True,False
22113358,720,14/03/2017 13:00,14/03/2017 13:12,3014,3066,6619,One Way,Flex Pass,24.35,74,85,11.36,2.04,7.66,False,False
21279736,540,04/03/2017 15:23,04/03/2017 15:32,3022,3023,5835,One Way,Walk-up,9.58,63,23,14.08,2.99,5.76,False,False
23116449,12000,25/03/2017 16:39,25/03/2017 19:59,3037,3038,6012,One Way,Walk-up,20.57,91,81,6.75,0.39,5.76,False,True
19829103,360,11/02/2017 20:48,11/02/2017 20:54,3029,3082,4728,One Way,Monthly Pass,27.08,96,92,6.15,0.32,5.79,False,True
19215938,240,03/02/2017 3:11,03/02/2017 3:15,3005,3031,6370,One Way,Monthly Pass,24.76,67,69,10.07,3.78,7.44,False,True
17324535,4680,05/01/2017 18:11,05/01/2017 19:29,3005,3000,5914,One Way,Monthly Pass,14.65,39,78,10.78,4.64,5.82,False,True
17569167,480,09/01/2017 14:46,09/01/2017 14:54,3030,3022,6210,One Way,Walk-up,20.11,60,8,8.02,0.6,7.65,False,False
22940910,720,23/03/2017 16:07,23/03/2017 16:19,3048,3014,6514,One Way,Monthly Pass,17.42,70,31,11.58,1.17,6.4,False,True
20446892,1740,20/02/2017 16:20,20/02/2017 16:49,3069,3077,6228,One Way,Walk-up,27.53,18,67,9.06,2.16,9.9,True,True
22486547,1260,18/03/2017 12:30,18/03/2017 12:51,3011,3082,6188,One Way,Walk-up,10.23,91,50,14.68,4.51,5.9,True,True
19412961,720,05/02/2017 12:19,05/02/2017 12:31,3023,3063,5872,One Way,Walk-up,14.72,66,22,12.52,1.27,9.62,True,False
22768261,2280,21/03/2017 13:43,21/03/2017 14:21,3016,3030,6427,One Way,Walk-up,27.27,89,38,13.25,0.38,9.5,False,True
23337345,240,28/03/2017 8:13,28/03/2017 8:17,3007,3067,6162,One Way,Monthly Pass,11.79,15,34,11.94,4.3,9.36,False,True
22865420,780,22/03/2017 17:56,22/03/2017 18:09,3062,3005,6446,One Way,Flex Pass,17.42,17,77,14.81,3.9,8.22,True,False
17213848,480,03/01/2017 17:05,03/01/2017 17:13,3064,3049,6556,One Way,Monthly Pass,18.2,38,21,8.6,2.73,8.76,True,True
17240870,67380,03/01/2017 14:07,04/01/2017 8:50,3063,3074,6017,One Way,Walk-up,12.06,16,91,14.35,3.88,6.6,False,True
17423895,70080,06/01/2017 15:23,07/01/2017 10:51,3028,3000,6457,One Way,Walk-up,5.8,27,87,13.91,1.15,9.39,False,False
21276478,1020,04/03/2017 14:03,04/03/2017 14:20,3074,3074,6439,Round Trip,Monthly Pass,15.6,32,75,13.49,4.14,9.83,False,True
21772749,300,10/03/2017 18:40,10/03/2017 18:45,3060,3056,6518,One Way,Monthly Pass,9.61,90,56,9.82,1.3,8.84,False,False
12005428,11580,01/11/2016 16:07,01/11/2016 19:20,3037,3000,6032,One Way,Staff Annual,6.63,74,60,9.81,1.94,6.69,False,True
20754232,240,25/02/2017 17:35,25/02/2017 17:39,3030,3042,5895,One Way,Monthly Pass,20.75,49,60,6.6,0.38,7.73,True,False
21049938,11280,01/03/2017 12:36,01/03/2017 15:44,3064,3000,6098,One Way,Monthly Pass,21.8,77,17,12.89,0.67,8.33,True,True
18539355,14640,24/01/2017 14:22,24/01/2017 18:26,3077,3000,6497,One Way,Walk-up,18.39,29,59,5.39,0.42,5.05,False,True
23521061,72600,29/03/2017 14:09,30/03/2017 10:19,3082,3000,6475,One Way,Walk-up,1.78,13,99,6.22,4.37,6.5,False,False
23607487,60,31/03/2017 8:09,31/03/2017 8:10,3000,3000,5944,Round Trip,Monthly Pass,4.47,78,42,14.64,1.8,6.06,False,False
22948269,10980,23/03/2017 15:37,23/03/2017 18:40,3066,3000,6062,One Way,Walk-up,24.66,67,59,8.16,2.96,7.81,False,False
17494956,1620,08/01/2017 11:40,08/01/2017 12:07,3069,3011,6138,One Way,Walk-up,21.02,23,26,9.33,1.55,8.49,False,True
22680372,420,20/03/2017 14:00,20/03/2017 14:07,3075,3008,6398,One Way,Flex Pass,2.71,35,25,6.46,2.03,7.73,True,True
20888626,240,27/02/2017 12:14,27/02/2017 12:18,3006,3076,6562,One Way,Monthly Pass,22.64,90,10,13.59,2.9,8.28,True,True
17101054,780,01/01/2017 18:23,01/01/2017 18:36,3007,3024,5832,One Way,Walk-up,25.42,24,29,12.06,1.55,8.37,True,False
17443341,60840,07/01/2017 0:25,07/01/2017 17:19,3038,3000,5830,One Way,Flex Pass,7.09,80,61,12.38,3.06,7.52,True,False
22314765,20700,16/03/2017 11:15,16/03/2017 17:00,3029,3000,6588,One Way,Walk-up,7.46,36,13,7.06,2.28,7.44,True,False
17940873,60,15/01/2017 9:38,15/01/2017 9:39,3056,3056,6158,Round Trip,Walk-up,23.71,58,61,6.74,3.32,6.7,False,False
19883897,600,12/02/2017 17:53,12/02/2017 18:03,3031,3040,5966,One Way,Monthly Pass,9.19,67,58,9.41,1.25,5.03,True,True
22235708,1020,15/03/2017 20:37,15/03/2017 20:54,3014,3064,5825,One Way,Walk-up,10.02,37,39,9.02,2.07,9.81,True,False
23030927,720,24/03/2017 19:09,24/03/2017 19:21,3065,3062,6550,One Way,Walk-up,1.49,74,38,11.3,3.76,6.59,True,False
18787096,10860,28/01/2017 15:03,28/01/2017 18:04,3031,3000,6047,One Way,Walk-up,21.62,26,28,10.01,3.6,9.92,False,True
17509228,2160,08/01/2017 17:04,08/01/2017 17:40,3047,3069,5781,One Way,Walk-up,21.55,15,77,14.52,2.19,7.27,False,True
20263961,1500,17/02/2017 23:50,18/02/2017 0:15,3067,3055,5931,One Way,Walk-up,12.71,50,14,7.01,0.86,6.78,True,True
19954355,14340,13/02/2017 16:56,13/02/2017 20:55,3058,3000,5771,One Way,Monthly Pass,5.39,62,44,13.34,2.47,7.73,False,True
20751183,13560,25/02/2017 12:38,25/02/2017 16:24,3077,3000,5978,One Way,Monthly Pass,8.7,40,22,14.45,1.57,6.43,False,True
20170648,300,16/02/2017 19:13,16/02/2017 19:18,3007,3031,6606,One Way,Monthly Pass,1.16,36,41,8.67,2.57,8.33,True,False
20744758,1020,25/02/2017 14:35,25/02/2017 14:52,3064,3082,6359,One Way,Monthly Pass,7.6,30,33,6.24,4.95,8.15,True,False
21040144,300,01/03/2017 12:16,01/03/2017 12:21,3064,3076,6228,One Way,Monthly Pass,0.22,87,31,8.68,2.13,7.33,False,False
20154399,600,16/02/2017 14:05,16/02/2017 14:15,3011,3032,5755,One Way,Walk-up,16.04,98,71,6.76,0.78,8.24,False,False
19263749,86400,02/02/2017 14:08,03/02/2017 16:57,3075,3000,6308,One Way,Monthly Pass,3.02,69,76,7.31,0.57,9.81,True,True
18124962,300,18/01/2017 9:58,18/01/2017 10:03,3023,3030,5976,One Way,Monthly Pass,16.56,97,69,12.43,4.75,6.38,False,False
22872936,1020,22/03/2017 20:19,22/03/2017 20:36,3035,3014,6482,One Way,Walk-up,16.14,50,67,7.06,0.89,6.46,True,True
22021461,900,13/03/2017 13:09,13/03/2017 13:24,3027,3027,6342,Round Trip,Walk-up,3.6,25,68,7.26,2.95,5.96,False,True
22861693,2400,22/03/2017 17:13,22/03/2017 17:53,3076,3030,5853,One Way,Walk-up,20.33,81,55,12.67,2.54,8.49,True,True
20911638,780,27/02/2017 18:53,27/02/2017 19:06,3005,3054,6660,One Way,Monthly Pass,3.67,94,51,12.94,2.2,5.33,False,False
18789607,300,28/01/2017 19:25,28/01/2017 19:30,3067,3075,6175,One Way,Monthly Pass,11.96,24,56,9.88,2.22,7.0,True,True
23643810,480,31/03/2017 18:58,31/03/2017 19:06,3028,3064,5899,One Way,Flex Pass,18.95,65,63,11.17,3.89,9.09,False,False
18792397,240,28/01/2017 20:15,28/01/2017 20:19,3028,3016,6197,One Way,Monthly Pass,20.13,15,34,13.88,1.49,6.12,True,True
18012824,4800,16/01/2017 13:32,16/01/2017 14:52,3064,3032,6251,One Way,Walk-up,2.18,36,97,11.14,0.94,7.36,False,False
20971229,660,28/02/2017 13:56,28/02/2017 14:07,3062,3022,5806,One Way,Monthly Pass,20.48,65,95,7.97,0.91,9.12,False,False
15013615,300,03/12/2016 17:32,03/12/2016 17:37,3068,3000,6685,One Way,Walk-up,2.09,67,70,7.05,3.8,5.44,True,True
17312400,480,05/01/2017 13:54,05/01/2017 14:02,3038,3031,6386,One Way,Walk-up,6.79,15,34,10.85,3.69,8.29,True,True
23371578,600,28/03/2017 16:59,28/03/2017 17:09,3069,3036,6008,One Way,Flex Pass,13.09,44,71,9.77,2.93,7.62,True,True
19416277,1440,05/02/2017 13:03,05/02/2017 13:27,3082,3075,6278,One Way,Walk-up,10.87,65,20,9.06,2.68,5.42,True,True
21650621,360,09/03/2017 6:27,09/03/2017 6:33,3082,3037,5975,One Way,Monthly Pass,5.0,13,61,7.2,1.02,8.91,True,True
17943322,840,15/01/2017 10:00,15/01/2017 10:14,3027,3048,6183,One Way,Walk-up,5.87,87,51,6.5,2.04,9.59,True,True
22218996,540,15/03/2017 16:05,15/03/2017 16:14,3076,3047,5966,One Way,Monthly Pass,0.38,57,50,7.02,2.06,7.14,False,True
21379774,540,05/03/2017 20:52,05/03/2017 21:01,3028,3014,6374,One Way,Walk-up,17.16,57,79,11.19,4.9,5.98,True,True
21688312,660,09/03/2017 17:55,09/03/2017 18:06,3049,3082,6476,One Way,Monthly Pass,24.89,16,50,5.48,4.42,7.92,False,True
22538468,180,19/03/2017 1:40,19/03/2017 1:43,3064,3031,6143,One Way,Monthly Pass,13.01,18,40,8.53,3.34,9.65,False,True
19429749,2340,05/02/2017 16:59,05/02/2017 17:38,3036,3036,6219,Round Trip,Walk-up,9.92,56,46,7.7,4.58,5.61,False,False
21519995,300,07/03/2017 15:03,07/03/2017 15:08,3075,3038,6020,One Way,Monthly Pass,16.65,11,34,8.21,3.76,9.93,False,False
20760752,660,25/02/2017 19:01,25/02/2017 19:12,3024,3074,6150,One Way,Walk-up,3.08,11,86,11.74,4.59,5.45,False,True
23002444,8400,24/03/2017 8:37,24/03/2017 10:57,3062,3000,6040,One Way,Monthly Pass,0.98,95,64,14.52,3.03,5.33,True,False
19626359,600,08/02/2017 14:23,08/02/2017 14:33,3082,3069,6101,One Way,Walk-up,8.62,15,83,9.75,1.67,5.45,True,True
23444935,1020,29/03/2017 12:54,29/03/2017 13:11,3005,3076,6067,One Way,Walk-up,20.51,19,12,9.17,1.63,8.36,False,True
17825396,720,13/01/2017 12:24,13/01/2017 12:36,3016,3063,5847,One Way,Walk-up,12.72,87,44,5.56,4.43,7.87,True,True
17242868,960,04/01/2017 8:59,04/01/2017 9:15,3018,3034,5782,One Way,Monthly Pass,24.22,66,97,12.92,2.87,6.47,True,True
17423966,75060,06/01/2017 13:58,07/01/2017 10:49,3082,3000,6491,One Way,Walk-up,29.99,88,98,9.81,2.28,6.96,True,False
19433162,180,05/02/2017 18:56,05/02/2017 18:59,3042,3000,5900,One Way,Flex Pass,20.3,91,99,11.54,2.14,5.43,False,False
21335872,60,05/03/2017 8:33,05/03/2017 8:34,3075,3075,5987,Round Trip,Monthly Pass,9.31,68,56,8.72,0.68,8.31,True,False
21366220,86400,04/03/2017 15:37,05/03/2017 17:15,3082,3000,5745,One Way,Walk-up,29.17,88,8,6.0,2.8,9.7,False,False
20961892,64440,27/02/2017 17:52,28/02/2017 11:46,3049,3000,5755,One Way,Monthly Pass,16.37,82,54,7.78,3.61,5.14,False,False
17146374,480,02/01/2017 13:35,02/01/2017 13:43,3005,3038,6334,One Way,Walk-up,5.28,42,15,12.25,1.35,5.42,False,True
21396292,60,06/03/2017 2:55,06/03/2017 2:56,3030,3016,6135,One Way,Monthly Pass,22.25,11,37,7.41,3.04,8.15,True,True
17566292,540,09/01/2017 12:58,09/01/2017 13:07,3030,3005,5826,One Way,Monthly Pass,29.86,22,80,5.32,1.98,5.54,False,True
21695673,840,09/03/2017 20:10,09/03/2017 20:24,3062,3033,5893,One Way,Walk-up,4.3,46,9,5.58,1.72,6.51,True,False
23548626,420,30/03/2017 17:09,30/03/2017 17:16,3019,3063,5850,One Way,Monthly Pass,15.65,41,60,6.43,1.48,5.94,False,True
17646320,780,10/01/2017 17:46,10/01/2017 17:59,3014,3037,6681,One Way,Flex Pass,10.86,94,45,12.33,4.5,6.22,False,True
